AcX,AcY,AcZ
-14924.0,3240.0,-6904.0
-14880.0,2488.0,-6812.0
-14776.0,2728.0,-6532.0
-14844.0,2840.0,-6820.0
-14696.0,2904.0,-6916.0
-14816.0,3052.0,-6960.0
-14828.0,2804.0,-6812.0
-14856.0,2784.0,-6728.0
-14880.0,2744.0,-6784.0
-14764.0,2628.0,-7160.0
-14700.0,2772.0,-6572.0
-14916.0,2860.0,-6696.0
-14980.0,3100.0,-6712.0
-14900.0,2764.0,-6848.0
-14916.0,2644.0,-6812.0
-14772.0,2908.0,-6988.0
-14984.0,2816.0,-7072.0
-14808.0,2520.0,-7140.0
-14928.0,2588.0,-6976.0
-14860.0,2520.0,-6796.0
-14844.0,2656.0,-6928.0
-14932.0,2684.0,-6944.0
-14828.0,2740.0,-7088.0
-14776.0,2612.0,-7048.0
-14860.0,2368.0,-6956.0
-14856.0,2376.0,-7064.0
-14852.0,2508.0,-6668.0
-14860.0,2628.0,-6736.0
-14892.0,2748.0,-6860.0
-14820.0,2776.0,-7124.0
-14768.0,2624.0,-6932.0
-14808.0,2404.0,-7152.0
-15012.0,2368.0,-7176.0
-14796.0,2488.0,-7068.0
-14776.0,2524.0,-7008.0
-14856.0,2580.0,-7032.0
-14916.0,2576.0,-6828.0
-14856.0,2564.0,-6900.0
-14848.0,2460.0,-6768.0
-14792.0,2672.0,-6824.0
-14808.0,2748.0,-6876.0
-14820.0,2708.0,-7024.0
-14788.0,2596.0,-7120.0
-14820.0,2632.0,-7396.0
-14752.0,2676.0,-7060.0
-14836.0,2596.0,-6812.0
-14792.0,2496.0,-6952.0
-14952.0,2712.0,-6888.0
-14748.0,2800.0,-6808.0
-14684.0,2516.0,-6980.0
-14708.0,2424.0,-6900.0
-14872.0,2580.0,-6940.0
-14808.0,2548.0,-6804.0
-14888.0,2680.0,-6868.0
-14796.0,2892.0,-6912.0
-14772.0,2244.0,-6996.0
-14868.0,2620.0,-6892.0
-14908.0,2672.0,-6892.0
-14740.0,2624.0,-6892.0
-14824.0,2648.0,-7044.0
-14816.0,2660.0,-6940.0
-14940.0,2492.0,-6832.0
-14816.0,2536.0,-6736.0
-14896.0,2688.0,-6856.0
-14916.0,2652.0,-6816.0
-14768.0,2544.0,-6892.0
-14924.0,2580.0,-6844.0
-14908.0,2472.0,-6932.0
-14856.0,2660.0,-6972.0
-14892.0,2572.0,-6916.0
-14904.0,2496.0,-6992.0
-14888.0,2696.0,-6756.0
-14900.0,2620.0,-6780.0
-14760.0,2724.0,-6792.0
-14872.0,2636.0,-6732.0
-14948.0,2616.0,-6776.0
-14900.0,2752.0,-6796.0
-14728.0,2608.0,-6904.0
-14840.0,2732.0,-6568.0
-14928.0,2776.0,-6720.0
-14880.0,2524.0,-6672.0
-14820.0,2656.0,-6932.0
-14848.0,2680.0,-6840.0
-14912.0,2828.0,-6768.0
-14912.0,2656.0,-6956.0
-14948.0,2640.0,-6908.0
-14868.0,2584.0,-6888.0
-14888.0,2680.0,-6748.0
-14928.0,2696.0,-6888.0
-14916.0,2732.0,-6540.0
-14896.0,2620.0,-6844.0
-14792.0,2728.0,-6720.0
-14836.0,2700.0,-6808.0
-14868.0,2676.0,-6792.0
-14716.0,2760.0,-6828.0
-14828.0,2732.0,-6756.0
-14840.0,2884.0,-6648.0
-14912.0,2684.0,-6596.0
-14856.0,2612.0,-6704.0
-15012.0,2552.0,-6592.0
-14888.0,2760.0,-6608.0
-14776.0,2740.0,-6880.0
-14396.0,2892.0,-6784.0
-14964.0,2728.0,-6928.0
-14884.0,2748.0,-6796.0
-14904.0,2684.0,-6768.0
-14944.0,2748.0,-6388.0
-14948.0,2592.0,-6440.0
-15008.0,2524.0,-6552.0
-15004.0,2636.0,-6708.0
-14948.0,2552.0,-6704.0
-14852.0,2600.0,-6692.0
-14884.0,2644.0,-6716.0
-14996.0,2564.0,-6684.0
-14956.0,2592.0,-6656.0
-14940.0,2664.0,-6608.0
-14932.0,2832.0,-6608.0
-14680.0,2936.0,-6532.0
-14984.0,2876.0,-6472.0
-14892.0,2748.0,-6560.0
-14812.0,2976.0,-6544.0
-14828.0,2956.0,-6660.0
-14944.0,2608.0,-6788.0
-14912.0,2520.0,-6932.0
-14816.0,2648.0,-6632.0
-14952.0,2736.0,-6620.0
-14820.0,2632.0,-6728.0
-14916.0,2892.0,-6656.0
-14844.0,2584.0,-6644.0
-14852.0,2912.0,-6504.0
-14968.0,2784.0,-6496.0
-14920.0,2708.0,-6776.0
-14956.0,2904.0,-6752.0
-14872.0,2672.0,-6648.0
-14892.0,2740.0,-6668.0
-14772.0,2668.0,-6720.0
-14904.0,2828.0,-6736.0
-14840.0,2728.0,-6748.0
-14888.0,2844.0,-6836.0
-14948.0,2632.0,-6792.0
-14940.0,2860.0,-6660.0
-14784.0,2808.0,-6728.0
-14752.0,2908.0,-6772.0
-14768.0,3072.0,-6520.0
-14984.0,2988.0,-6756.0
-14860.0,2824.0,-6872.0
-14692.0,2916.0,-6996.0
-14792.0,2988.0,-6828.0
-14784.0,2948.0,-6776.0
-14936.0,3136.0,-6628.0
-14820.0,2960.0,-6792.0
-14884.0,2920.0,-6836.0
-14900.0,3272.0,-6740.0
-14860.0,3032.0,-6664.0
-14820.0,3100.0,-6676.0
-14696.0,2980.0,-6764.0
-14812.0,3220.0,-6532.0
-14824.0,3248.0,-6576.0
-14860.0,3020.0,-6716.0
-14776.0,3156.0,-6732.0
-14868.0,3228.0,-6484.0
-14772.0,3248.0,-6532.0
-14808.0,3060.0,-6592.0
-14616.0,3040.0,-6776.0
-14792.0,3120.0,-6620.0
-14836.0,3384.0,-6592.0
-14820.0,3292.0,-6536.0
-14868.0,3276.0,-6716.0
-14848.0,3100.0,-6728.0
-14896.0,3200.0,-6744.0
-14816.0,3172.0,-6896.0
-14848.0,3100.0,-6680.0
-14800.0,3132.0,-6688.0
-14908.0,3324.0,-6524.0
-14840.0,3116.0,-6576.0
-14776.0,3316.0,-6644.0
-14808.0,3204.0,-6644.0
-14768.0,3356.0,-6620.0
-14932.0,3260.0,-6580.0
-14740.0,3392.0,-6616.0
-14868.0,3088.0,-6680.0
-14772.0,3284.0,-6608.0
-14868.0,3496.0,-6564.0
-14784.0,3436.0,-6528.0
-14824.0,3332.0,-6624.0
-14848.0,3276.0,-6568.0
-14876.0,3264.0,-6356.0
-14876.0,3324.0,-6552.0
-14776.0,3268.0,-6564.0
-14760.0,3268.0,-6600.0
-14900.0,3180.0,-6636.0
-14812.0,3332.0,-6580.0
-14864.0,3428.0,-6440.0
-14908.0,3432.0,-6404.0
-14856.0,3452.0,-6296.0
-14824.0,3284.0,-6540.0
-14928.0,3216.0,-6692.0
-14800.0,3160.0,-6760.0
-14764.0,3224.0,-6836.0
-14908.0,3232.0,-6748.0
-14792.0,3204.0,-6576.0
-14788.0,3244.0,-6452.0
-14748.0,3168.0,-6444.0
-14824.0,3488.0,-6496.0
