AcX,AcY,AcZ
-17900.0,6912.0,-9100.0
-31124.0,8832.0,-948.0
3940.0,-17556.0,-6944.0
-12860.0,-17916.0,-4980.0
-11048.0,-1128.0,-7920.0
-8304.0,7248.0,-6372.0
-4832.0,6096.0,-4928.0
-5404.0,2508.0,-3324.0
-7092.0,488.0,-2936.0
-7764.0,-1136.0,-2432.0
-8684.0,-1860.0,-1580.0
-8776.0,-2448.0,-1848.0
-9340.0,-1984.0,-2272.0
-9324.0,-1364.0,-3076.0
-10188.0,-1516.0,-3576.0
-12152.0,-2636.0,-3992.0
-13296.0,-2256.0,-4484.0
-14636.0,-1560.0,-4268.0
-16612.0,-2820.0,-4196.0
-18648.0,-3116.0,-4376.0
-20728.0,-2104.0,-4620.0
-21924.0,-924.0,-5344.0
-24604.0,-2148.0,-6056.0
-27004.0,-3476.0,-7172.0
-28588.0,-5060.0,-8096.0
-30272.0,-8292.0,-7588.0
-32644.0,-11152.0,-6084.0
-30036.0,-8320.0,-7812.0
-27340.0,-9096.0,-10228.0
-24428.0,-14948.0,-8904.0
-20940.0,-19148.0,-5176.0
-17852.0,-18236.0,-5204.0
-17212.0,-16884.0,-5568.0
-17284.0,-15668.0,-6356.0
-17760.0,-13048.0,-6608.0
-18284.0,-12260.0,-5568.0
-21116.0,-11992.0,-6240.0
-12344.0,32767.0,-9092.0
-21612.0,32767.0,-8600.0
-17136.0,11536.0,-3420.0
-30896.0,13612.0,4176.0
-13068.0,4184.0,6908.0
-23376.0,-8344.0,-6456.0
-16096.0,1564.0,-1760.0
-15156.0,2112.0,-2804.0
-14216.0,68.0,-6772.0
-8728.0,-15500.0,-22584.0
-18136.0,-832.0,-10144.0
-14596.0,-2148.0,-10504.0
-15168.0,-52.0,-8720.0
-15104.0,3244.0,-5428.0
-14876.0,5012.0,-3748.0
-14864.0,4280.0,-3064.0
-16024.0,2168.0,-4056.0
-15540.0,1316.0,-6540.0
-15604.0,960.0,-8500.0
-15252.0,-168.0,-9116.0
-15116.0,404.0,-8664.0
-14944.0,736.0,-7060.0
-15312.0,-172.0,-6460.0
-15816.0,-604.0,-4724.0
-16068.0,56.0,-4920.0
-15404.0,532.0,-5704.0
-15604.0,608.0,-6544.0
-15236.0,-136.0,-7012.0
-15824.0,-540.0,-7152.0
-15148.0,-228.0,-6184.0
-15472.0,-188.0,-5556.0
-14904.0,164.0,-5808.0
-15584.0,40.0,-5984.0
-15464.0,-368.0,-6588.0
-15472.0,-716.0,-7124.0
-15512.0,68.0,-7268.0
-15656.0,-580.0,-7020.0
-15900.0,-356.0,-7340.0
-16064.0,-1472.0,-6884.0
-15908.0,272.0,-6908.0
-15732.0,2448.0,-7260.0
-16660.0,2792.0,-5860.0
-15592.0,3160.0,-6840.0
-17404.0,2544.0,-5948.0
-17804.0,1480.0,-7168.0
-18948.0,944.0,-7956.0
-19792.0,80.0,-8496.0
-19800.0,176.0,-8024.0
-20368.0,180.0,-7800.0
-20772.0,1120.0,-7848.0
-20604.0,252.0,-6672.0
-21912.0,2536.0,-6116.0
-22300.0,2684.0,-4964.0
-22784.0,3564.0,-4188.0
-23032.0,4276.0,-3504.0
-24400.0,4892.0,-2036.0
-23208.0,5644.0,-3152.0
-21688.0,3632.0,-4972.0
-25376.0,4912.0,-13140.0
-20400.0,5628.0,-9928.0
-19348.0,3380.0,-9680.0
-17668.0,6764.0,-11836.0
-30352.0,2296.0,-5680.0
-560.0,-22160.0,-9732.0
-11332.0,-12364.0,-8748.0
-14212.0,7072.0,-8744.0
-7732.0,9748.0,-5700.0
-4356.0,3620.0,-5308.0
-6528.0,-2568.0,-4736.0
-8972.0,-5236.0,-2840.0
-9544.0,-4132.0,-1860.0
-9472.0,-2276.0,-1404.0
-9952.0,-1176.0,-1480.0
-8856.0,-1328.0,-3292.0
-9720.0,-2820.0,-3888.0
-11844.0,-4068.0,-4568.0
-13524.0,-5984.0,-4056.0
-14724.0,-5828.0,-4448.0
-15488.0,-5572.0,-4844.0
-16496.0,-5476.0,-5588.0
-17252.0,-4560.0,-5692.0
-18152.0,-2992.0,-5372.0
-20104.0,-2108.0,-5268.0
-21744.0,-2144.0,-5324.0
-23504.0,-2440.0,-5468.0
-24388.0,-2644.0,-5972.0
-26092.0,-5432.0,-5936.0
-28608.0,-10644.0,-6324.0
-30224.0,-13072.0,-6496.0
-26412.0,-10468.0,-7940.0
-23992.0,-9612.0,-8268.0
-22108.0,-13756.0,-8232.0
-19968.0,-17796.0,-6932.0
-18456.0,-17832.0,-6144.0
-17704.0,-17028.0,-7532.0
-17588.0,-16112.0,-7960.0
-19928.0,-12904.0,-8780.0
-18320.0,16088.0,-10484.0
-17884.0,24700.0,-4464.0
-19904.0,14344.0,-6880.0
-24744.0,22912.0,2300.0
-17476.0,5800.0,11184.0
-19108.0,-4792.0,-792.0
-18104.0,4276.0,-3904.0
-14216.0,2256.0,-6868.0
-13280.0,2184.0,-10184.0
-12660.0,212.0,-12524.0
-14908.0,-9344.0,-22036.0
-26984.0,-1804.0,-8540.0
-7160.0,792.0,-6296.0
-17296.0,-132.0,-5864.0
-15020.0,4484.0,-3184.0
-15556.0,4244.0,-828.0
-15968.0,2656.0,-1992.0
-15244.0,1652.0,-5956.0
-14672.0,1756.0,-7908.0
-15540.0,-160.0,-8768.0
-15524.0,-1316.0,-8640.0
-16048.0,-1400.0,-7312.0
-15716.0,224.0,-5756.0
-15576.0,1796.0,-5308.0
-15212.0,1444.0,-5480.0
-15868.0,1380.0,-6720.0
-15092.0,1792.0,-7600.0
-14968.0,2276.0,-8068.0
-15120.0,972.0,-7524.0
-15292.0,1288.0,-7040.0
-14892.0,1112.0,-6872.0
-14928.0,1088.0,-6144.0
-15552.0,1352.0,-5976.0
-14876.0,452.0,-6712.0
-15892.0,-856.0,-5960.0
-15980.0,-1052.0,-6044.0
-15784.0,-592.0,-6880.0
-16088.0,-412.0,-6616.0
-16068.0,956.0,-6660.0
-15420.0,740.0,-7368.0
-16244.0,2568.0,-7252.0
-16716.0,3056.0,-6888.0
-17764.0,4100.0,-4036.0
-18876.0,3768.0,-5260.0
-20076.0,2824.0,-5996.0
-20704.0,1048.0,-7240.0
-20236.0,1316.0,-8568.0
-20964.0,528.0,-7320.0
-20520.0,1288.0,-7804.0
-21280.0,2552.0,-7612.0
-23604.0,3928.0,-8496.0
-23424.0,3544.0,-8196.0
-25236.0,2344.0,-7764.0
-27432.0,3948.0,-6416.0
