AcX,AcY,AcZ
-13260.0,3832.0,-8400.0
-14688.0,2828.0,-11628.0
-13944.0,3076.0,-8440.0
-14932.0,3396.0,-5932.0
-15944.0,3340.0,-7632.0
-15884.0,6364.0,-5892.0
-16888.0,6896.0,-8292.0
-20532.0,6420.0,-7960.0
-23304.0,6600.0,-6388.0
-24180.0,8464.0,-5036.0
-26104.0,9508.0,-3688.0
-25608.0,9336.0,-2384.0
-25912.0,8640.0,-6004.0
-26452.0,9180.0,-8260.0
-30296.0,13832.0,-8016.0
-32528.0,17748.0,-8232.0
-32768.0,18228.0,-6968.0
-31168.0,9012.0,-8216.0
-32768.0,4208.0,-4172.0
-25912.0,21324.0,-17668.0
-32768.0,18096.0,-23076.0
12168.0,-11156.0,-11136.0
-22736.0,-23140.0,-18980.0
-19408.0,11128.0,-5192.0
-6268.0,17448.0,-13672.0
-3100.0,9368.0,-9024.0
-4508.0,5008.0,-4696.0
-5020.0,2972.0,-5980.0
-5368.0,-392.0,-2692.0
-6064.0,-900.0,-468.0
-8012.0,884.0,-2012.0
-8712.0,2768.0,-3696.0
-9604.0,872.0,-4088.0
-11528.0,-1836.0,-4356.0
-12224.0,-1476.0,-3540.0
-12320.0,76.0,-3768.0
-14308.0,640.0,-3752.0
-18560.0,744.0,-4964.0
-23388.0,-2480.0,-6184.0
-27228.0,-3756.0,-6604.0
-31300.0,-5072.0,-6336.0
-32768.0,-12696.0,-7588.0
-32768.0,-22920.0,-10544.0
-32768.0,-25816.0,-12380.0
-30888.0,-22296.0,-11440.0
-27556.0,-26468.0,-14580.0
-29816.0,-32768.0,-18384.0
-24920.0,-32768.0,-9236.0
-19588.0,-32768.0,-7960.0
-32768.0,-21928.0,-9552.0
-31880.0,-10612.0,-9156.0
-32768.0,32767.0,-2008.0
-30848.0,-14440.0,-11112.0
-15700.0,-15360.0,31892.0
-11632.0,-3276.0,-1536.0
-14224.0,-9920.0,-7096.0
-9552.0,-6228.0,16.0
-4476.0,-23904.0,-9728.0
-28316.0,-10712.0,-29944.0
-16712.0,-12532.0,-8236.0
-17028.0,-752.0,-13212.0
-14680.0,2084.0,-7152.0
-16220.0,6604.0,-3148.0
-15776.0,5892.0,-1316.0
-16812.0,180.0,-3088.0
-16032.0,-2044.0,-5644.0
-15544.0,-1120.0,-5652.0
-15260.0,-292.0,-8148.0
-15048.0,1128.0,-7672.0
-15388.0,1144.0,-6120.0
-16092.0,-480.0,-3964.0
-17200.0,-720.0,-3336.0
-16716.0,-656.0,-3868.0
-16716.0,-852.0,-5648.0
-15024.0,272.0,-7636.0
